Name,Street_Address,City,State,Zip-Code,Latitude,Longitude,Phone#,Loc Type,24/7 Self-Service
Triple S Food,2112 Foster Dr,Baton Rouge,LA,70806,30.468006,-91.139444,,Propane Tank Exchange,False
Murphy USA,510 W Lee Dr,Baton Rouge,LA,70820,30.390998,-91.163195,,Propane Tank Exchange,False
City Town Meat Market,3475 N Acadian Thruway,Baton Rouge,LA,70805,30.47969,-91.156773,,Propane Tank Exchange,False
Dollar General,4017 Plank Rd,Baton Rouge,LA,70809,30.486181,-91.158613,,Propane Tank Exchange,False
Circle K,133 Lobdell Hwy,Port Allen,LA,70767,30.447732,-91.244449,,Propane Tank Exchange,False
Circle K,7475 Jefferson Hwy,Baton Rouge,LA,70806,30.433668,-91.111097,,Propane Tank Exchange,False
Walmart,2808 Court St.,Port Allen,LA,70767,30.452484,-91.243386,,Propane Tank Exchange,False
CVS,7411 Florida Ave,Baton Rouge,LA,70806,30.452383,-91.112888,,Propane Tank Exchange,False
Dollar General,4755 Prescott Rd,Baton Rouge,LA,70809,30.488062,-91.142986,,Propane Tank Exchange,False
Bocage Larouge Mart,7930 Jefferson Hwy,Baton Rouge,LA,70809,30.426283,-91.106967,,Propane Tank Exchange,False
Dollar General,7055 Greenwell Springs Rd,Baton Rouge,LA,70805,30.474229,-91.119526,,Propane Tank Exchange,False
City Town Meat Market,4850 Beechwood Dr,Baton Rouge,LA,70805,30.494531,-91.143648,,Propane Tank Exchange,False
Murphy USA,8144 Florida Boulevard,Baton Rouge,LA,70806,30.451382,-91.103386,,Propane Tank Exchange,False
Dollar General,808 Lobell Highway,Port Allen,LA,70767,30.462828,-91.249425,,Propane Tank Exchange,False
Uncle Mo Food Mart & Deli,5557 Plank Rd,Baton Rouge,LA,70805,30.500275,-91.15324,,Propane Tank Exchange,False
U-Haul,7650 Airline Highway,Baton Rouge,LA,70814,30.473171,-91.111078,,Propane Cylinder Refill,False
Shell,7980 Airline Hwy,Baton Rouge,LA,70815,30.466356,-91.10603,,Propane Tank Exchange,False
Brookstown Hardware,4828 McClelland Dr.,Baton Rouge,LA,70805,30.494955,-91.134687,,Propane Tank Exchange,False
Dollar General,6315 Scenic Highway,Baton Rouge,LA,70801,30.506522,-91.171561,,Propane Tank Exchange,False
Academy Sports,8464 Airline Hwy,Baton Rouge,LA,70815,30.456524,-91.100062,,Propane Tank Exchange,False
Albertsons,7515 Perkins Road,Baton Rouge,LA,70808,30.396949,-91.109898,,Propane Tank Exchange,False
Dollar General,1871 Staring Ln,Baton Rouge,LA,70810,30.392344,-91.112508,,Propane Tank Exchange,False
Home Depot (QR code),8181 Airline Hwy,Baton Rouge,LA,70815,30.463153,-91.100469,,Propane Tank Exchange,True
Circle K,5857 Essen Ln,Baton Rouge,LA,70810,30.395404,-91.108981,,Propane Tank Exchange,False
Dollar General,8656 Goodwood Blvd,Baton Rouge,LA,70806,30.442044,-91.094356,,Propane Tank Exchange,False
Circle K,9110 Airline Hwy,Baton Rouge,LA,70815,30.442605,-91.089205,,Propane Tank Exchange,False
CVS,5889 Airline Hwy,Baton Rouge,LA,70805,30.502833,-91.130767,,Propane Tank Exchange,False
Circle K,3526 Drusilla Lane,Baton Rouge,LA,70809,30.41897,-91.089868,,Propane Tank Exchange,False
Dollar General,5455 Airline Hwy,Baton Rouge,LA,70805,30.507215,-91.135868,,Propane Tank Exchange,False
Walmart,9350 Cortana Mall,Baton Rouge,LA,70815,30.462824,-91.090125,,Propane Tank Exchange,False
Dollar General,5730 Satin Ct,Baton Rouge,LA,70812,30.503108,-91.124813,,Propane Tank Exchange,False
Circle K,8885 Highland Rd,Baton Rouge,LA,70808,30.369473,-91.123003,,Propane Tank Exchange,False
Albertsons,9650 Airline Hwy,Baton Rouge,LA,70815,30.43219,-91.083312,,Propane Tank Exchange,False
Airline Quick Stop,9686 Airline Hwy,Baton Rouge,LA,70815,30.432042,-91.082133,,Propane Tank Exchange,False
Walmart,9830 Old Hammond Hwy,Baton Rouge,LA,70816,30.43107,-91.07785,,Propane Tank Exchange,True
Walmart Fuel Center,9830 Old Hammond Hwy,Baton Rouge,LA,70816,30.43107,-91.07785,,Propane Tank Exchange,True
Dollar General,9401 Burbank Dr,Baton Rouge,LA,70810,30.36068,-91.12322,,Propane Tank Exchange,False
Circle K,7997 Plank Rd,Baton Rouge,LA,70811,30.521254,-91.145967,,Propane Tank Exchange,False
Circle K,5550 Bluebonnet Blvd,Baton Rouge,LA,70809,30.397191,-91.084793,,Propane Tank Exchange,False
CVS,9326 Burbank Dr,Baton Rouge,LA,70810,30.359508,-91.123572,,Propane Tank Exchange,False
Dollar General,4770 Hooper Rd,Baton Rouge,LA,70811,30.521082,-91.142461,,Propane Tank Exchange,False
CVS,9006 Greenwell Springs Rd,Baton Rouge,LA,70814,30.483167,-91.089227,,Propane Tank Exchange,False
Food Mart,8133 Plank Rd,Baton Rouge,LA,70811,30.522208,-91.145609,,Propane Tank Exchange,False
Circle K,9818 Perkins Rd,Baton Rouge,LA,70811,30.378796,-91.09767,,Propane Tank Exchange,False
CVS,9608 Jefferson Hwy,Baton Rouge,LA,70809,30.410538,-91.078142,,Propane Tank Exchange,False
Plank Food Mart,8085 Plank Road,Baton Rouge,LA,70811,30.522876,-91.144351,,Propane Tank Exchange,False
Dollar General,9355 Greenwell Springs Rd,Baton Rouge,LA,70814,30.485402,-91.085521,,Propane Tank Exchange,False
Gardere Meat Market,2509 Gardere Ln,Baton Rouge,LA,70820,30.349582,-91.133634,,Propane Tank Exchange,False
Circle K,4415 Floynell Dr.,Baton Rouge,LA,70809,30.409558,-91.073047,,Propane Tank Exchange,False
Circle K,9958 Burbank,Baton Rouge,LA,70810,30.356804,-91.117674,,Propane Tank Exchange,False
Circle K,10391 Airline Hwy,Baton Rouge,LA,70816,30.416275,-91.068925,,Propane Tank Exchange,False
Reeve's Market,10770 N Harrells Ferry Rd,Baton Rouge,LA,70816,30.433739,-91.065975,,Propane Tank Exchange,False
Circle K,10221 Coursey,Baton Rouge,LA,70816,30.417918,-91.067443,,Propane Tank Exchange,False
Walmart,10550 Burbank Drive,Baton Rouge,LA,70808,30.355112,-91.112804,,Propane Tank Exchange,False
Home Depot,10300 Coursey Boulevard,Baton Rouge,LA,70816,30.416088,-91.066076,,Propane Tank Exchange,False
Albertsons,9960 Bluebonnett Rd,Baton Rouge,LA,70810,30.355594,-91.111128,,Propane Tank Exchange,False
Circle K,10770 Florida Blvd,Baton Rouge,LA,70815,30.457158,-91.065067,,Propane Tank Exchange,False
Circle K,9990 Bluebonnet Blvd,Baton Rouge,LA,70810,30.354895,-91.110321,,Propane Tank Exchange,False
Murphy USA,10634 Scenic Hwy,Baton Rouge,LA,70807,30.541047,-91.190603,,Propane Tank Exchange,False
CVS,11430 Florida Blvd,Baton Rouge,LA,70815,30.458053,-91.057653,,Propane Tank Exchange,False
Dollar General,7858 Sixth St,Addis,LA,70710,30.354396,-91.260185,,Propane Tank Exchange,False
Academy Sports,10808 Industriplex Blvd,Baton Rouge,LA,70809,30.390938,-91.063851,,Propane Tank Exchange,False
City Town Meat Market,2564 N Sherwood Forest Dr,Baton Rouge,LA,70815,30.472156,-91.057585,,Propane Tank Exchange,False
Walmart,11550 Coursey Blvd,Baton Rouge,LA,70816,30.409831,-91.054349,,Propane Tank Exchange,True
Walmart Fuel Center,11550 Coursey Blvd,Baton Rouge,LA,70816,30.409831,-91.054349,,Propane Tank Exchange,True
Circle K,6678 Siegen Ln,Baton Rouge,LA,70809,30.389175,-91.062395,,Propane Tank Exchange,False
Circle K,12860 Perkins Rd,Baton Rouge,LA,70810,30.368053,-91.075391,,Propane Tank Exchange,False
Dollar General,8228 Hooper Road,Baton Rouge,LA,70811,30.529822,-91.105364,,Propane Tank Exchange,False
Dollar General,191 Little John Dr,Baton Rouge,LA,70815,30.458872,-91.050496,,Propane Tank Exchange,False
CVS,11705 Coursey Blvd,Baton Rouge,LA,70816,30.411649,-91.050892,,Propane Tank Exchange,False
Walmart,10606 North Mall Drive,Baton Rouge,LA,70809,30.376847,-91.060952,,Propane Tank Exchange,False
Circle K,12567 Florida Blvd,Baton Rouge,LA,70815,30.461737,-91.043662,,Propane Tank Exchange,False
Dollar General,13738 Perkins Rd,Baton Rouge,LA,70810,30.365111,-91.067256,,Propane Tank Exchange,False
U-Haul,13151 Florida Blvd,Baton Rouge,LA,70815,30.462633,-91.039397,,Propane Cylinder Refill,False
Circle K,12891 Coursey,Baton Rouge,LA,70816,30.410629,-91.036192,,Propane Tank Exchange,False
Murphy USA,12912 Jefferson Hwy,Baton Rouge,LA,70816,30.393293,-91.039023,,Propane Tank Exchange,False
Circle K,12392 Plank Rd,Baton Rouge,LA,70811,30.55833,-91.132922,,Propane Tank Exchange,False
Circle K,9530 Hooper Rd,Baton Rouge,LA,70818,30.534339,-91.082732,,Propane Tank Exchange,False
Dollar General,12504 Plank Rd,Baker,LA,70714,30.559669,-91.132211,,Propane Tank Exchange,False
CVS,12880 Airline Hwy,Baton Rouge,LA,70817,30.380954,-91.039526,,Propane Tank Exchange,False
Circle K,2020 Millerville Rd,Baton Rouge,LA,70816,30.441381,-91.025011,,Propane Tank Exchange,False
Stop N Save,14445 Old Hammond Hwy,Baton Rouge,LA,70816,30.451636,-91.025237,,Propane Tank Exchange,False
Shell,150 Main St,Baker,LA,70714,30.575711,-91.169985,,Propane Tank Exchange,False
Walmart,14241 Coursey Blvd,Baton Rouge,LA,70817,30.408998,-91.020126,,Propane Tank Exchange,False
Walmart,14241 Coursey Blvd,Baton Rouge,LA,70817,30.408525,-91.019963,,Propane Tank Exchange,True
Dollar General,250 Main St,Baker,LA,70714,30.576355,-91.167743,,Propane Tank Exchange,False
C & H Mart,310 Main St,Baker,LA,70714,30.578012,-91.169742,,Propane Tank Exchange,False
Dollar General,15363 Old Hammond Hwy,Baton Rouge,LA,70816,30.457445,-91.014604,,Propane Tank Exchange,False
Dollar General,14660 Tiger Bend Rd,Baton Rouge,LA,70817,30.390825,-91.021294,,Propane Tank Exchange,False
CVS,15255 George Oneal Rd,Baton Rouge,LA,70817,30.409758,-91.015318,,Propane Tank Exchange,False
Circle K,5055 Jones Creek Rd,Baton Rouge,LA,70817,30.408009,-91.015583,,Propane Tank Exchange,False
Albertsons,15232 George Oneal Rd,Baton Rouge,LA,70817,30.40609,-91.01509,,Propane Tank Exchange,False
Shell,2112 O'Neal Lane,Baton Rouge,LA,70816,30.43808,-91.007919,,Propane Tank Exchange,False
Save More Market,2980 O'Neal Lane,Baton Rouge,LA,70816,30.425704,-91.008135,,Propane Tank Exchange,False
Murphy USA,2211 O'Neal Ln,Baton Rouge,LA,70816,30.437013,-91.007116,,Propane Tank Exchange,False
Dollar General,14438 Plank Rd,Baker,LA,70714,30.577522,-91.125671,,Propane Tank Exchange,False
Circle K,23055 Highway 1,Plaquemine,LA,70764,30.297135,-91.240435,,Propane Tank Exchange,False
Walmart,14507 Plank Road,Baker,LA,70714,30.580215,-91.131404,,Propane Tank Exchange,False
Circle K,14689 Plank Rd,Baker,LA,70714,30.580096,-91.127465,,Propane Tank Exchange,False
Walmart,2171 O'Neal Lane,Baton Rouge,LA,70816,30.438045,-91.004502,,Propane Tank Exchange,False
Dollar General,16375 S Harrell's Ferry Rd,Baton-Rouge,LA,70816,30.425525,-91.004702,,Propane Tank Exchange,False
CVS,1214 Main Street,Baker,LA,70714,30.588661,-91.167365,,Propane Tank Exchange,False
Circle K,15421 Old Jefferson Hwy,Baton Rouge,LA,70816,30.375706,-91.016614,,Propane Tank Exchange,False
Walmart,11825 Hooper Rd,Baton Rouge,LA,70818,30.546837,-91.055565,,Propane Tank Exchange,True
Walmart Fuel Center,11825 Hooper Rd,Baton Rouge,LA,70818,30.546837,-91.055565,,Propane Tank Exchange,True
Murphy USA,14744 Greenwell Springs Rd,Central,LA,70739,30.514607,-91.025499,,Propane Tank Exchange,False
Circle K,15490 Tiger Bend Rd,Baton Rouge,LA,70817,30.389305,-91.007765,,Propane Tank Exchange,False
Home Depot (QR code),18139  Highland Rd,Baton Rouge,LA,70810,30.349975,-91.028397,,Propane Tank Exchange,True
Dollar General,11215 Joor Dr,Baton Rouge,LA,70818,30.549522,-91.054225,,Propane Tank Exchange,False
Circle K,18149 Highland Rd,Baton Rouge,LA,70810,30.348715,-91.028247,,Propane Tank Exchange,False
Circle K,18051 Old Perkins Rd E,Baton Rouge,LA,70810,30.351279,-91.024941,,Propane Tank Exchange,False
Dollar General,15105 Greenwell Springs,Greenwell Springs,LA,70739,30.517678,-91.020971,,Propane Tank Exchange,False
CVS,24600 Church St,Plaquemine,LA,70764,30.281342,-91.226178,,Propane Tank Exchange,False
Circle K,14940 Airline Hwy,Baton Rouge,LA,70808,30.35885,-91.009819,,Propane Tank Exchange,False
Dollar General,20321 Highland Road,Baton Rouge,LA,70817,30.361611,-91.006165,,Propane Tank Exchange,False
CVS,14360 Wax Rd,Central,LA,70818,30.542615,-91.029481,,Propane Tank Exchange,False
Albertsons,15128 Airline Hwy,Baton Rouge,LA,70817,30.357157,-91.008214,,Propane Tank Exchange,False
Subway,16970 Jefferson Hwy,Baton Rouge,LA,70817,30.36247,-91.004599,,Propane Tank Exchange,False
Murphy USA,10250 Sullivan Road,Baton Rouge,LA,70818,30.541898,-91.027752,,Propane Tank Exchange,False
Circle K,13435 Hooper Rd,Baton Rouge,LA,70818,30.553691,-91.039064,,Propane Tank Exchange,False
Dollar General,58498 Belleview Dr,Plaquemine,LA,70764,30.27457,-91.237298,,Propane Tank Exchange,False
Walmart,10200 Sullivan Rd,Baton Rouge,LA,70818,30.541704,-91.025256,,Propane Tank Exchange,False
Canamro,3102 Main St,Baker,LA,70714,30.606995,-91.163291,,Propane Tank Exchange,False
Walmart,59690 Bellview Road,Plaquemine,LA,70764,30.263858,-91.25496,,Propane Tank Exchange,False
CVS,12589 Suite K US Hwy 61,Destrehan,LA,70047,30.341195,-90.992583,,Propane Tank Exchange,False
Home Depot (QR code),2255 Home Depot Dr,Denham Springs,LA,70726,30.458753,-90.958894,,Propane Tank Exchange,True
Circle K,18696 Magnolia Bridge,Greenwell Springs,LA,70739,30.534011,-90.988122,,Propane Tank Exchange,False
Dollar General,6020 Hwy 74,Saint Gabriel,LA,70776,30.257203,-91.097052,,Propane Tank Exchange,False
Circle K,102 Rushing Road West,Denham Springs,LA,70726,30.456441,-90.956987,,Propane Tank Exchange,False
Circle K,102 Rushing Rd W,Denham Springs,LA,70726,30.456441,-90.956987,,Propane Tank Exchange,False
Circle K,2602 S Range Ave,Denham Springs,LA,70726,30.451953,-90.955985,,Propane Tank Exchange,False
Dollar General,2330 S Range Ave,Denham Springs,LA,70726,30.459447,-90.954798,,Propane Tank Exchange,False
Walmart,17585 Airline Hwy,Prairieville,LA,70769,30.33084,-90.986548,,Propane Tank Exchange,False
Murphy USA,17609 Airline Hwy,Prairieville,LA,70769,30.331682,-90.985334,,Propane Tank Exchange,False
Walmart,904 South Range Raod,Denham Springs,LA,70726,30.472254,-90.954283,,Propane Tank Exchange,False
CVS,640 S Range Blvd,Denham Springs,LA,70726,30.476435,-90.954331,,Propane Tank Exchange,False
Tractor Supply Co.,246 Florida Ave Se,Denham Springs,LA,70726,30.483374,-90.953537,,Propane Cylinder Refill,False
Walmart,25820 La Highway 16,Denham Springs,LA,70726,30.443518,-90.945339,,Propane Tank Exchange,False
Walmart,25820 La Hwy 16,Denham Springs,LA,70726,30.442821,-90.945283,,Propane Tank Exchange,True
Circle K,25797 S La Hwy 16,Denham Springs,LA,70726,30.442128,-90.945151,,Propane Tank Exchange,False
Jiffy Mart,1410 N Range Ave,Denham Springs,LA,70726,30.501428,-90.956014,,Propane Tank Exchange,False
Dollar General,25600 La Highway 16,Denham Springs,LA,70726,30.439813,-90.941123,,Propane Tank Exchange,False
Dollar General,31163 La Highway 16,Denham Springs,LA,70726,30.517168,-90.957397,,Propane Tank Exchange,False
Nash Express,63755 Bayou Jacob Rd,Plaquemine,LA,70764,30.265075,-91.31614,,Propane Tank Exchange,False
CVS,17122 Airline Hwy,Prairieville,LA,70769,30.319825,-90.977364,,Propane Tank Exchange,False
Circle K,4444 La Hwy 19,Zachary,LA,70791,30.647436,-91.150053,,Propane Tank Exchange,False
Home Depot (QR code),6600 Main St,Zachary,LA,70791,30.648519,-91.156496,,Propane Tank Exchange,True
Circle K,790 Cocerham Rd,Denham Springs,LA,70726,30.501036,-90.943915,,Propane Tank Exchange,False
Murphy USA,5523 Main Street,Zachary,LA,70791,30.647721,-91.146285,,Propane Tank Exchange,False
Dollar General,1190 Hatchell Ln,Denham Springs,LA,70726,30.50071,-90.942765,,Propane Tank Exchange,False
Walmart,5801 Hwy 64 East,Zachary,LA,70791,30.649025,-91.14337,,Propane Tank Exchange,False
CVS,20501 Old Scenic Hwy,Zachary,LA,70791,30.653988,-91.193887,,Propane Tank Exchange,False
Academy Sports,9997 Crossing Way,Denham Springs,LA,70726,30.465071,-90.926689,,Propane Tank Exchange,False
Persick Food Center,62910 Bellview Rd,Plaquemine,LA,70764,30.235903,-91.28679,,Propane Tank Exchange,False
Dollar General, 0766 hHghway 994,Zachary,LA,70791,30.657283,-91.192198,,Propane Tank Exchange,False
Tractor Supply Co.,10011 Main St,Zachary,LA,70791,30.649233,-91.101059,,Propane Cylinder Refill,False
Dollar General,13036 Hwy 190 West,Erwinville,LA,70729,30.536235,-91.414369,,Propane Tank Exchange,False
Circle K,27325 Juban Rd,Denham Springs,LA,70726,30.458976,-90.916734,,Propane Tank Exchange,False
AmeriGas Propane,4501 Goni Rd,Carson City,NV,89706,39.199892,-119.746925,(775) 882-2191,AmeriGas Office,False
AmeriGas Propane,720 Glendale Ave,Sparks,NV,89431,39.527689,-119.751491,(775) 331-3100,AmeriGas Office,False
7 Eleven,3838 US Hwy 50 East,Carson City,NV,89701,39.180391,-119.724435,,Propane Tank Exchange,False
Maverik,3922 Hwy 50 East,Carson City,NV,89701,39.181403,-119.722868,,Propane Tank Exchange,False
Foodmaxx,3325 Highway 50 East,Carson City,NV,89701,39.17606,-119.731202,,Propane Tank Exchange,False
Dollar General,3059 US Highway 50 E,Carson City,NV,89701,39.175847,-119.734092,,Propane Tank Exchange,False
CVS,3240 US Highway 50 E,Carson City,NV,89701,39.17848,-119.731995,,Propane Tank Exchange,False
Jacksons Food Stores,1615 E  5th St,Carson City,NV,89701,39.16084,-119.75043,,Propane Tank Exchange,False
Centro Market,2794 US Highway 50 E,Carson City,NV,89701,39.176495,-119.736948,,Propane Tank Exchange,False
Tractor Supply Co.,2035 E William St,Carson City,NV,89701,39.172308,-119.745409,,Propane Cylinder Refill,False
Jacksons Food Stores,1400 Rand Ave,Carson City,NV,89706,39.172551,-119.749978,,Propane Tank Exchange,False
U-Haul,1498 East Williams St,Carson City,NV,89706,39.172597,-119.751408,,Propane Cylinder Refill,False
Raley's,3701 South Carson Street,Carson City,NV,89701,39.132645,-119.769091,,Propane Tank Exchange,False
Walmart,34025 Highway 16,Denham Springs,LA,70727,30.561991,-90.958922,,Propane Tank Exchange,False
Dollar General,33835 La Hwy 16,Denham Springs,LA,70727,30.558869,-90.956479,,Propane Tank Exchange,False
Dollar General,26713 Juban Rd,Denham Springs,LA,70726,30.454256,-90.916025,,Propane Tank Exchange,False
Dollar General,16888 Liberty Rd,Central,LA,70739,30.602798,-90.996483,,Propane Tank Exchange,False
Murphy USA,34057 La Highway 16,Denham Springs (Watson),LA,70706,30.561848,-90.956334,,Propane Tank Exchange,False
Circle K,34000 Hwy 16,Denham Springs,LA,70726,30.561527,-90.95561,,Propane Tank Exchange,False
Juban Express,8404 Florida Blvd.,Denham Springs,LA,70726,30.482432,-90.917945,,Propane Tank Exchange,False
Circle K,14001 Highway 73,Prairieville,LA,70769,30.271698,-90.985092,,Propane Tank Exchange,False
Dollar General,8583 Florida Blvd,Denham Springs,LA,70726,30.483441,-90.911999,,Propane Tank Exchange,False
Dollar General,23460 La Hwy 16,Denham Springs,LA,70726,30.406242,-90.905321,,Propane Tank Exchange,False
Circle K,8811 Florida Blvd,Walker,LA,70785,30.48403,-90.90519,,Propane Tank Exchange,False
CVS,220 Fairview Ln,Carson City,NV,89701,39.150391,-119.7664,,Propane Tank Exchange,False
Aloha Liquor,4555 S Carson St,Carson City,NV,89701,39.125928,-119.770064,,Propane Tank Exchange,False
Save Mart,4348 S Carson St,Carson City,NV,89701,39.127119,-119.772217,,Propane Tank Exchange,False
Shell,705 N Carson,Carson City,NV,89701,39.16809,-119.766513,,Propane Tank Exchange,False
Walmart,3770 Hwy 395 S,Carson City,NV,89705,39.111881,-119.778432,,Propane Tank Exchange,False
Jacksons Food Stores,1102 N Carson,Carson City,NV,89701,39.170681,-119.767598,,Propane Tank Exchange,False
Home Depot (QR code),3185 Market St,Carson City,NV,89706,39.187014,-119.752557,,Propane Tank Exchange,True
Maverik,1451 College Parkway,Carson City,NV,89706,39.189644,-119.751734,,Propane Tank Exchange,False
Carson City Gas & Liquor,1600 N Carson St,Carson City,NV,89701,39.174296,-119.76735,,Propane Cylinder Refill,False
